side	keyword	normalized_keyword	entity_id	display_name	matched_field	matched_text	match_method
target	type 2 diabetes	type 2 diabetes	ENT_F2DF58608FCE9F672F5F	Type 2 Diabetes mellitus (T2D)	aliases	Type 2 Diabetes Mellitus (T2D)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F2DF58608FCE9F672F5F	Type 2 Diabetes mellitus (T2D)	aliases	Type 2 Diabetes mellitus (T2D)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F2DF58608FCE9F672F5F	Type 2 Diabetes mellitus (T2D)	display_name	Type 2 Diabetes mellitus (T2D)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F32FBBEE63080DA44DFD	type 2 diabetes patients with vascular complication	aliases	type 2 diabetes patients with vascular complication	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F32FBBEE63080DA44DFD	type 2 diabetes patients with vascular complication	display_name	type 2 diabetes patients with vascular complication	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F39CABB5F464B8B48057	type 2 diabetes macrovascular complication	aliases	type 2 diabetes macrovascular complication	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F39CABB5F464B8B48057	type 2 diabetes macrovascular complication	display_name	type 2 diabetes macrovascular complication	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F39D978BB61732288F2C	mild type 2 diabetes (T2DM)	aliases	mild type 2 diabetes (T2DM)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F39D978BB61732288F2C	mild type 2 diabetes (T2DM)	display_name	mild type 2 diabetes (T2DM)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F3ADD0893315F7939D49	early detection of type 2 diabetes and early disorders of carbohydrate metabolism	aliases	early detection of type 2 diabetes and early disorders of carbohydrate metabolism	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F3ADD0893315F7939D49	early detection of type 2 diabetes and early disorders of carbohydrate metabolism	display_name	early detection of type 2 diabetes and early disorders of carbohydrate metabolism	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F3B799E964CC990AE21E	infants of gestational diabetes mellitus mothers	aliases	infants of gestational diabetes mellitus mothers	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F3B799E964CC990AE21E	infants of gestational diabetes mellitus mothers	display_name	infants of gestational diabetes mellitus mothers	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F3F9F651F90D10B110AE	Type 2 Diabetes Mellitus complicating cerebral infarction	aliases	Type 2 Diabetes Mellitus complicating cerebral infarction	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F3F9F651F90D10B110AE	Type 2 Diabetes Mellitus complicating cerebral infarction	display_name	Type 2 Diabetes Mellitus complicating cerebral infarction	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F478B6F46E73F7578D5C	diabetes knowledge and practices of type 2 diabetes mellitus patients	aliases	diabetes knowledge and practices of type 2 diabetes mellitus patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F478B6F46E73F7578D5C	diabetes knowledge and practices of type 2 diabetes mellitus patients	display_name	diabetes knowledge and practices of type 2 diabetes mellitus patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F497F6B5D941503ACF38	type 2 diabetes mellitus and diabetic vasular complication	aliases	type 2 diabetes mellitus and diabetic vasular complication	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F497F6B5D941503ACF38	type 2 diabetes mellitus and diabetic vasular complication	display_name	type 2 diabetes mellitus and diabetic vasular complication	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F4D6A83BFBE3881D88C8	new onset type 2 diabetes mellitus	aliases	new onset type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F4D6A83BFBE3881D88C8	new onset type 2 diabetes mellitus	display_name	new onset type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F4E93CD738BCDAE4CDAB	pathogenesis of type 2 diabetes and the secondary sulfonylurea failure	aliases	pathogenesis of type 2 diabetes and the secondary sulfonylurea failure	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F4E93CD738BCDAE4CDAB	pathogenesis of type 2 diabetes and the secondary sulfonylurea failure	display_name	pathogenesis of type 2 diabetes and the secondary sulfonylurea failure	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F4F49A8DCA1FC8E21C6D	newly diagnosed type 1 diabetes mellitus	aliases	newly diagnosed type 1 diabetes mellitus	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F4F49A8DCA1FC8E21C6D	newly diagnosed type 1 diabetes mellitus	display_name	newly diagnosed type 1 diabetes mellitus	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F5113BC144C7ED3D68C4	insulin-dependent diabetes mellitus or type 1 diabetes	aliases	insulin-dependent diabetes mellitus or type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F5113BC144C7ED3D68C4	insulin-dependent diabetes mellitus or type 1 diabetes	display_name	insulin-dependent diabetes mellitus or type 1 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F51281451985F4D818DF	end-stage liver disease with type 2 diabetes mellitus	aliases	end-stage liver disease with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F51281451985F4D818DF	end-stage liver disease with type 2 diabetes mellitus	display_name	end-stage liver disease with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F555EBD2FD7A043FE980	vascular complications in type 2 diabetes	aliases	vascular complications in type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F555EBD2FD7A043FE980	vascular complications in type 2 diabetes	display_name	vascular complications in type 2 diabetes	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F5560EBEA088EA627C6A	maternal hyperglycemia of the women with gestational diabetes mellitus during labor	aliases	maternal hyperglycemia of the women with gestational diabetes mellitus during labor	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F5560EBEA088EA627C6A	maternal hyperglycemia of the women with gestational diabetes mellitus during labor	display_name	maternal hyperglycemia of the women with gestational diabetes mellitus during labor	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F5E8E027F5AE27D82F1F	pathogenesis of type 2 diabetes	aliases	pathogenesis of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F5E8E027F5AE27D82F1F	pathogenesis of type 2 diabetes	display_name	pathogenesis of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F629EEF2C4CC7B26D2FD	type 2 diabetes with severe lower extremity arterial occlusive disease	aliases	type 2 diabetes with severe lower extremity arterial occlusive disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F629EEF2C4CC7B26D2FD	type 2 diabetes with severe lower extremity arterial occlusive disease	display_name	type 2 diabetes with severe lower extremity arterial occlusive disease	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F62F451E12C7FCEACAF6	preclinical type 1 diabetes	aliases	preclinical type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F62F451E12C7FCEACAF6	preclinical type 1 diabetes	display_name	preclinical type 1 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F634BE2C1EBCB2E711BA	Cardiovascular disease (CVD) and type 2 diabetes mellitus (T2DM)	aliases	Cardiovascular disease (CVD) and type 2 diabetes mellitus (T2DM)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F634BE2C1EBCB2E711BA	Cardiovascular disease (CVD) and type 2 diabetes mellitus (T2DM)	display_name	Cardiovascular disease (CVD) and type 2 diabetes mellitus (T2DM)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F691DF05167918450C69	Microvascular disease of type 2 diabetes	aliases	Microvascular disease of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F691DF05167918450C69	Microvascular disease of type 2 diabetes	display_name	Microvascular disease of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F6DAE9B1F57265BCB8E6	type 2 diabetes combined with coronary heart disease	aliases	type 2 diabetes combined with coronary heart disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F6DAE9B1F57265BCB8E6	type 2 diabetes combined with coronary heart disease	display_name	type 2 diabetes combined with coronary heart disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F708A74DC229862915D1	type 2 diabetes mellitus combined with abnormal metabolism of lipid	aliases	type 2 diabetes mellitus combined with abnormal metabolism of lipid	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F708A74DC229862915D1	type 2 diabetes mellitus combined with abnormal metabolism of lipid	display_name	type 2 diabetes mellitus combined with abnormal metabolism of lipid	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F7560819B3D58788AD0D	type 2 diabetes mellitus with angiopathy	aliases	type 2 diabetes mellitus with angiopathy	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F7560819B3D58788AD0D	type 2 diabetes mellitus with angiopathy	display_name	type 2 diabetes mellitus with angiopathy	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F7BC33F1EC9F7D4D8544	patients with type 2 diabetes mellitus who have inadequate glycemic control with nateglinide alone	aliases	patients with type 2 diabetes mellitus who have inadequate glycemic control with nateglinide alone	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F7BC33F1EC9F7D4D8544	patients with type 2 diabetes mellitus who have inadequate glycemic control with nateglinide alone	display_name	patients with type 2 diabetes mellitus who have inadequate glycemic control with nateglinide alone	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F7C805983B939AB2D18D	gestational diabetes mellitus	aliases	Gestational Diabetes Mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F7C805983B939AB2D18D	gestational diabetes mellitus	aliases	Gestational diabetes melittus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F7C805983B939AB2D18D	gestational diabetes mellitus	aliases	Gestational diabetes mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F7C805983B939AB2D18D	gestational diabetes mellitus	aliases	gestational diabetes mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F7C805983B939AB2D18D	gestational diabetes mellitus	display_name	gestational diabetes mellitus	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F7CAF58458DF44E3B1C6	type 1 diabetes (T1D) with disabling severe hypoglycaemia (SH)	aliases	type 1 diabetes (T1D) with disabling severe hypoglycaemia (SH)	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F7CAF58458DF44E3B1C6	type 1 diabetes (T1D) with disabling severe hypoglycaemia (SH)	display_name	type 1 diabetes (T1D) with disabling severe hypoglycaemia (SH)	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F7F2A4CF6F77BFE256DE	type 1 diabetes (T1DM)	aliases	type 1 diabetes (T1DM)	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_F7F2A4CF6F77BFE256DE	type 1 diabetes (T1DM)	display_name	type 1 diabetes (T1DM)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F8597C9C473A9CB36E3A	type 2 diabetes, or fasting glucose raising, alleles	aliases	type 2 diabetes, or fasting glucose raising, alleles	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F8597C9C473A9CB36E3A	type 2 diabetes, or fasting glucose raising, alleles	display_name	type 2 diabetes, or fasting glucose raising, alleles	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F8D100C627F340ADCDD4	type 2 diabetes (T2D) and obesity	aliases	type 2 diabetes (T2D) and obesity	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F8D100C627F340ADCDD4	type 2 diabetes (T2D) and obesity	display_name	type 2 diabetes (T2D) and obesity	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F904A35F1C947796EFA9	new diagnostic criteria for gestational diabetes mellitus combined with administrant gestational	aliases	new diagnostic criteria for gestational diabetes mellitus combined with administrant gestational	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F904A35F1C947796EFA9	new diagnostic criteria for gestational diabetes mellitus combined with administrant gestational	display_name	new diagnostic criteria for gestational diabetes mellitus combined with administrant gestational	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F90E6DADA47F4EBD360F	risk of type 2 diabetes (T2D)	aliases	risk of type 2 diabetes (T2D)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F90E6DADA47F4EBD360F	risk of type 2 diabetes (T2D)	display_name	risk of type 2 diabetes (T2D)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F93D53489AA501F8F010	insulin resistance of type 2 diabetes mellitus	aliases	insulin resistance of type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F93D53489AA501F8F010	insulin resistance of type 2 diabetes mellitus	display_name	insulin resistance of type 2 diabetes mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F9648D462C112898A13C	recurrence of gestational diabetes	aliases	recurrence of gestational diabetes	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_F9648D462C112898A13C	recurrence of gestational diabetes	display_name	recurrence of gestational diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F97E238D136F718EAB58	type 2 diabetes mellitus and nonalcohol fatty liver disease	aliases	type 2 diabetes mellitus and nonalcohol fatty liver disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F97E238D136F718EAB58	type 2 diabetes mellitus and nonalcohol fatty liver disease	display_name	type 2 diabetes mellitus and nonalcohol fatty liver disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F982E485039FBFC0AC3E	type 2 diabetes with Qi-yin deficiency and blood stasis	aliases	type 2 diabetes with Qi-yin deficiency and blood stasis	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F982E485039FBFC0AC3E	type 2 diabetes with Qi-yin deficiency and blood stasis	display_name	type 2 diabetes with Qi-yin deficiency and blood stasis	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_F9B55CCD203874F3481F	10-year risk for type 2 diabetes	aliases	10-year risk for type 2 diabetes	normalized_substring
